StageAreaKeyT ,transaction_id,product_id,customer_id,transaction_date ,online_order,order_status,brand,product_line ,product_class,product_size ,list_price ,standard_cost,product_first_sold_date
15092,15092,90,2610,2017-08-14,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.00999999999999,290.41000000000003,2005-05-10
15093,15093,73,380,2017-06-20,FALSE,Approved,Solex,Standard,medium,medium,1945.4300000000001,333.18000000000001,2002-08-31
15094,15094,30,3349,2017-12-04,TRUE,Approved,Solex,Standard,high,medium,748.16999999999996,448.89999999999998,1991-11-10
15095,15095,0,3429,2017-03-22,TRUE,Approved,Solex,Standard,medium,medium,100.34999999999999,75.260000000000005,2004-01-16
15096,15096,32,894,2017-03-01,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.70000000000005,211.37,2003-03-18
15097,15097,39,1925,2017-12-25,FALSE,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48000000000002,1997-05-10
15098,15098,94,697,2017-05-15,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.65999999999997,2013-06-09
15099,15099,28,2951,2017-04-09,TRUE,Approved,Norco Bicycles,Standard,medium,small,1216.1400000000001,1082.3599999999999,1991-08-05
15100,15100,22,1167,2017-11-22,TRUE,Approved,Solex,Standard,medium,medium,575.26999999999998,431.44999999999999,1996-04-05
15101,15101,49,13,2017-01-03,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.50999999999999,400.13,1997-10-04
15102,15102,35,1375,2017-05-24,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.40000000000001,2008-03-19
15103,15103,63,1610,2017-07-30,FALSE,Approved,Solex,Standard,medium,medium,1483.2,99.590000000000003,1998-12-17
15104,15104,97,2027,2017-12-16,TRUE,Approved,OHM Cycles,Road,medium,medium,742.53999999999996,667.39999999999998,2014-03-03
15105,15105,13,2646,2017-08-30,TRUE,Approved,Solex,Standard,medium,medium,1163.8900000000001,589.26999999999998,2016-07-09
15106,15106,67,1954,2017-09-07,,Approved,Norco Bicycles,Road,medium,medium,544.04999999999995,376.83999999999997,2005-10-22
15107,15107,98,315,2017-11-17,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.38999999999999,215.03,1991-05-06
15108,15108,11,3094,2017-08-04,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.8099999999999,1580.47,2014-03-03
15109,15109,98,842,2017-01-17,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.38999999999999,215.03,1991-05-06
15110,15110,56,883,2017-11-13,FALSE,Approved,OHM Cycles,Standard,medium,medium,183.86000000000001,137.90000000000001,1991-01-21
15111,15111,55,1644,2017-09-20,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.1900000000001,598.75999999999999,2003-07-21
15112,15112,100,825,2017-06-02,,Approved,Norco Bicycles,Road,medium,medium,1036.5899999999999,206.34999999999999,1991-05-06
15113,15113,46,3381,2017-05-04,TRUE,Approved,Solex,Standard,low,medium,1289.8499999999999,74.510000000000005,2001-11-25
15114,15114,88,3296,2017-03-13,FALSE,Approved,Norco Bicycles,Standard,high,small,1661.9200000000001,1479.1099999999999,1993-07-15
15115,15115,92,1699,2017-10-01,,Approved,WeareA2B,Standard,medium,small,1415.01,1259.3599999999999,2002-10-10
15116,15116,9,2502,2017-10-04,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.1400000000001,1082.3599999999999,1991-08-05
15117,15117,3,3215,2017-03-25,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.4699999999998,388.92000000000002,2012-09-15
15118,15118,26,1557,2017-01-24,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.9300000000001,762.63,2016-11-22
15119,15119,46,3386,2017-07-10,TRUE,Approved,Solex,Standard,low,medium,1289.8499999999999,74.510000000000005,2001-11-25
15120,15120,52,1520,2017-07-16,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,829.50999999999999,2001-11-25
15121,15121,62,270,2017-12-19,TRUE,Approved,Solex,Standard,medium,medium,478.16000000000003,298.72000000000003,1993-06-23
15122,15122,40,1801,2017-01-06,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.1900000000001,598.75999999999999,2003-07-21
15123,15123,85,3066,2017-01-17,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.0699999999999,400.91000000000003,2000-05-22
15124,15124,9,1001,2017-10-02,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.1400000000001,1082.3599999999999,1991-08-05
15125,15125,81,2587,2017-08-29,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45000000000005,521.94000000000005,1991-07-10
15126,15126,19,1270,2017-03-24,FALSE,Approved,OHM Cycles,Road,high,large,12.01,7.21,2009-03-08
15127,15127,56,1139,2017-10-22,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86000000000001,137.90000000000001,1991-01-21
15128,15128,20,626,2017-09-02,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.8099999999999,1580.47,1996-04-05
15129,15129,95,1068,2017-01-17,FALSE,Approved,Giant Bicycles,Standard,medium,large,569.55999999999995,528.42999999999995,2016-03-29
15130,15130,40,3157,2017-04-20,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.1900000000001,598.75999999999999,2003-07-21
15131,15131,35,2899,2017-11-30,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.40000000000001,2008-03-19
15132,15132,41,3335,2017-08-17,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74000000000001,748.89999999999998,2005-12-07
15133,15133,86,2640,2017-03-20,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,125.06999999999999,2013-06-09
15134,15134,42,2633,2017-01-20,TRUE,Approved,OHM Cycles,Road,medium,small,1810,1610.9000000000001,2008-03-19
15135,15135,91,409,2017-05-17,FALSE,Approved,Solex,Standard,medium,medium,100.34999999999999,75.260000000000005,1999-07-26
15136,15136,89,1024,2017-11-26,FALSE,Approved,WeareA2B,Touring,medium,large,1362.99,57.740000000000002,2016-07-09
15137,15137,41,1178,2017-11-16,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74000000000001,748.89999999999998,2005-12-07
15138,15138,3,1022,2017-01-01,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.4699999999998,388.92000000000002,2012-09-15
15139,15139,96,315,2017-03-16,FALSE,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2002-10-10
15140,15140,52,704,2017-08-26,FALSE,Approved,OHM Cycles,Road,medium,medium,1280.28,829.50999999999999,2001-11-25
15141,15141,29,525,2017-06-29,TRUE,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2000-11-03
15142,15142,77,1216,2017-06-03,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.6400000000001,108.76000000000001,2007-12-11
15143,15143,96,2072,2017-02-07,TRUE,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2002-10-10
15144,15144,96,1322,2017-02-15,FALSE,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2002-10-10
15145,15145,0,1237,2017-05-05,TRUE,Approved,Solex,Standard,medium,medium,100.34999999999999,75.260000000000005,2004-01-16
15146,15146,78,3420,2017-09-03,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48000000000002,2004-07-25
15147,15147,22,1117,2017-10-01,FALSE,Approved,Solex,Standard,medium,medium,575.26999999999998,431.44999999999999,1996-04-05
15148,15148,0,3150,2017-04-26,FALSE,Approved,Solex,Standard,medium,medium,100.34999999999999,75.260000000000005,2004-01-16
15149,15149,6,2670,2017-06-20,TRUE,Approved,Solex,Standard,high,medium,748.16999999999996,448.89999999999998,1991-11-10
15150,15150,17,1741,2017-10-27,TRUE,Approved,Solex,Standard,high,medium,1024.6600000000001,614.79999999999995,1996-11-09
15151,15151,13,3153,2017-11-07,FALSE,Approved,Solex,Standard,medium,medium,1163.8900000000001,589.26999999999998,2016-07-09
15152,15152,15,2602,2017-06-08,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74000000000001,748.89999999999998,2005-12-07
15153,15153,65,2151,2017-08-05,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69000000000005,2015-05-21
15154,15154,43,560,2017-04-11,TRUE,Approved,Solex,Standard,medium,medium,1151.96,649.49000000000001,1993-04-12
15155,15155,32,1727,2017-08-28,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.70000000000005,211.37,2003-03-18
15156,15156,17,2672,2017-11-26,TRUE,Approved,Solex,Standard,high,medium,1024.6600000000001,614.79999999999995,1996-11-09
15157,15157,98,2802,2017-06-30,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.38999999999999,215.03,1991-05-06
15158,15158,5,488,2017-03-28,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.1300000000001,677.48000000000002,2005-08-09
15159,15159,64,1052,2017-12-29,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.3599999999999,1759.8499999999999,2011-08-24
15160,15160,68,387,2017-11-29,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9000000000001,44.710000000000001,1995-10-24
15161,15161,90,3377,2017-10-14,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.00999999999999,290.41000000000003,2005-05-10
15162,15162,97,463,2017-03-13,FALSE,Approved,OHM Cycles,Road,medium,medium,742.53999999999996,667.39999999999998,2014-03-03
15163,15163,2,1929,2017-09-17,FALSE,Approved,Giant Bicycles,Road,low,small,590.25999999999999,525.33000000000004,2010-11-05
15164,15164,34,1578,2017-12-14,FALSE,Approved,Norco Bicycles,Road,high,large,774.52999999999997,464.72000000000003,2003-03-18
15165,15165,54,40,2017-07-11,,Approved,WeareA2B,Standard,medium,medium,1292.8399999999999,13.44,2015-10-18
15166,15166,0,3152,2017-04-11,TRUE,Approved,Solex,Standard,medium,medium,100.34999999999999,75.260000000000005,2004-01-16
15167,15167,99,747,2017-11-25,TRUE,Approved,OHM Cycles,Standard,medium,medium,1227.3399999999999,770.88999999999999,1994-08-10
15168,15168,88,1258,2017-08-11,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.9200000000001,1479.1099999999999,1993-07-15
15169,15169,0,598,2017-01-07,TRUE,Approved,Solex,Standard,medium,medium,100.34999999999999,75.260000000000005,2004-01-16
15170,15170,99,638,2017-05-16,TRUE,Approved,OHM Cycles,Standard,medium,medium,1227.3399999999999,770.88999999999999,1994-08-10
15171,15171,7,1539,2017-02-04,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,234.43000000000001,2003-08-05
15172,15172,76,2371,2017-09-28,FALSE,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2016-03-29
15173,15173,31,461,2017-01-11,FALSE,Approved,WeareA2B,Standard,medium,medium,752.63999999999999,205.36000000000001,2002-03-22
15174,15174,6,2705,2017-10-25,TRUE,Approved,Solex,Standard,high,medium,748.16999999999996,448.89999999999998,1991-11-10
15175,15175,27,2750,2017-10-05,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.40000000000001,2010-06-07
15176,15176,40,2505,2017-02-14,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.1900000000001,598.75999999999999,2003-07-21
15177,15177,64,3252,2017-08-04,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.3599999999999,1759.8499999999999,2011-08-24
15178,15178,12,303,2017-09-13,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.1500000000001,161.59999999999999,2010-05-05
15179,15179,5,1900,2017-09-10,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.1300000000001,677.48000000000002,2005-08-09
15180,15180,31,707,2017-01-07,FALSE,Approved,WeareA2B,Standard,medium,medium,752.63999999999999,205.36000000000001,2002-03-22
15181,15181,44,2355,2017-10-21,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.6400000000001,108.76000000000001,2011-05-09
15182,15182,72,274,2017-03-08,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.51999999999998,141.40000000000001,2015-10-18
15183,15183,11,2677,2017-01-02,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.8099999999999,1580.47,2014-03-03
15184,15184,63,2354,2017-02-09,FALSE,Approved,Solex,Standard,medium,medium,1483.2,99.590000000000003,1998-12-17
15185,15185,58,1534,2017-03-01,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.51999999999998,141.40000000000001,1993-06-23
15186,15186,14,1287,2017-10-24,TRUE,Approved,Solex,Standard,high,large,1842.9200000000001,1105.75,1995-10-24
15187,15187,11,1832,2017-11-05,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.8099999999999,1580.47,2014-03-03
15188,15188,82,3,2017-03-24,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.6400000000001,689.17999999999995,2005-05-10
15189,15189,91,3345,2017-06-20,TRUE,Approved,Solex,Standard,medium,medium,100.34999999999999,75.260000000000005,1999-07-26
15190,15190,1,362,2017-12-30,,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82000000000005,2012-09-15
15191,15191,65,1901,2017-04-04,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69000000000005,2015-05-21
15192,15192,47,3131,2017-04-08,FALSE,Approved,Trek Bicycles,Road,low,small,1720.7,1531.4200000000001,2006-10-01
15193,15193,9,752,2017-10-12,TRUE,Approved,Norco Bicycles,Standard,medium,small,1216.1400000000001,1082.3599999999999,1991-08-05
15194,15194,98,984,2017-07-19,FALSE,Approved,Trek Bicycles,Standard,high,medium,358.38999999999999,215.03,1991-05-06
15195,15195,34,2308,2017-07-14,TRUE,Approved,Norco Bicycles,Road,high,large,774.52999999999997,464.72000000000003,2003-03-18
15196,15196,64,844,2017-11-29,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.3599999999999,1759.8499999999999,2011-08-24
15197,15197,88,652,2017-10-10,FALSE,Approved,Norco Bicycles,Standard,high,small,1661.9200000000001,1479.1099999999999,1993-07-15
15198,15198,89,89,2017-12-26,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,57.740000000000002,2016-07-09
15199,15199,85,2750,2017-02-03,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.0699999999999,400.91000000000003,2000-05-22
15200,15200,22,714,2017-01-08,TRUE,Approved,Solex,Standard,medium,medium,575.26999999999998,431.44999999999999,1996-04-05
15201,15201,78,2356,2017-06-08,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48000000000002,2004-07-25
15202,15202,35,2753,2017-08-21,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.40000000000001,2008-03-19
15203,15203,42,1162,2017-03-20,TRUE,Approved,OHM Cycles,Road,medium,small,1810,1610.9000000000001,2008-03-19
15204,15204,94,2523,2017-09-02,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.65999999999997,2013-06-09
15205,15205,87,123,2017-01-01,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9000000000001,44.710000000000001,2000-05-22
15206,15206,67,322,2017-11-01,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.04999999999995,376.83999999999997,2005-10-22
15207,15207,100,1171,2017-11-26,FALSE,Approved,Norco Bicycles,Road,medium,medium,1036.5899999999999,206.34999999999999,1991-05-06
15208,15208,7,1508,2017-10-01,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,234.43000000000001,2003-08-05
15209,15209,70,3317,2017-04-10,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72000000000003,297.43000000000001,1999-07-26
15210,15210,59,1028,2017-12-22,TRUE,Approved,Solex,Standard,medium,large,1061.5599999999999,733.58000000000004,1993-07-20
15211,15211,2,3169,2017-07-13,TRUE,Approved,Giant Bicycles,Road,low,small,590.25999999999999,525.33000000000004,2010-11-05
15212,15212,70,328,2017-07-20,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72000000000003,297.43000000000001,1999-07-26
15213,15213,77,2227,2017-11-20,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.6400000000001,108.76000000000001,2007-12-11
15214,15214,65,1985,2017-04-22,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69000000000005,2015-05-21
15215,15215,47,1225,2017-02-11,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,1531.4200000000001,2006-10-01
15216,15216,38,1793,2017-06-13,FALSE,Approved,Solex,Standard,medium,medium,1577.53,826.50999999999999,2011-03-16
15217,15217,0,2203,2017-02-24,TRUE,Approved,Solex,Standard,medium,medium,100.34999999999999,75.260000000000005,2004-01-16
15218,15218,66,2131,2017-08-26,TRUE,Approved,Giant Bicycles,Road,low,small,590.25999999999999,525.33000000000004,2010-11-05
15219,15219,15,660,2017-10-25,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74000000000001,748.89999999999998,2005-12-07
15220,15220,93,1594,2017-02-23,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.1700000000001,874.89999999999998,2006-02-02
15221,15221,64,2751,2017-08-22,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.3599999999999,1759.8499999999999,2011-08-24
15222,15222,5,2837,2017-08-02,FALSE,Approved,Giant Bicycles,Standard,high,medium,1129.1300000000001,677.48000000000002,2005-08-09
15223,15223,60,1374,2017-02-10,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.3599999999999,1759.8499999999999,2011-08-24
15224,15224,67,1501,2017-02-03,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.04999999999995,376.83999999999997,2005-10-22
15225,15225,31,574,2017-02-14,TRUE,Approved,WeareA2B,Standard,medium,medium,752.63999999999999,205.36000000000001,2002-03-22
15226,15226,78,700,2017-09-15,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48000000000002,2004-07-25
15227,15227,74,3425,2017-01-25,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.0699999999999,400.91000000000003,2000-05-22
15228,15228,47,2253,2017-07-10,FALSE,Approved,Trek Bicycles,Road,low,small,1720.7,1531.4200000000001,2006-10-01
15229,15229,41,1820,2017-11-25,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74000000000001,748.89999999999998,2005-12-07
15230,15230,78,3482,2017-01-03,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48000000000002,2004-07-25
15231,15231,4,1441,2017-07-25,FALSE,Approved,Giant Bicycles,Standard,high,medium,1129.1300000000001,677.48000000000002,2011-04-16
15232,15232,12,2871,2017-01-03,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.1500000000001,161.59999999999999,2010-05-05
15233,15233,7,1102,2017-04-07,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,234.43000000000001,2003-08-05
15234,15234,45,3105,2017-05-17,FALSE,Approved,Solex,Standard,medium,medium,441.49000000000001,84.989999999999995,2001-11-25
15235,15235,10,3103,2017-09-10,FALSE,Approved,WeareA2B,Touring,medium,medium,1466.6800000000001,363.25,2014-03-03
15236,15236,71,3113,2017-05-17,FALSE,Approved,Solex,Standard,high,large,1842.9200000000001,1105.75,2016-12-06
15237,15237,10,2290,2017-04-19,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.6800000000001,363.25,2014-03-03
15238,15238,83,1779,2017-08-18,TRUE,Approved,Solex,Touring,medium,large,2083.9400000000001,675.02999999999997,2013-09-16
15239,15239,40,2167,2017-08-08,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.1900000000001,598.75999999999999,2003-07-21
15240,15240,64,663,2017-09-16,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.3599999999999,1759.8499999999999,2011-08-24
15241,15241,73,239,2017-07-07,FALSE,Approved,Solex,Standard,medium,medium,1945.4300000000001,333.18000000000001,2002-08-31
15242,15242,95,678,2017-09-01,,Approved,Giant Bicycles,Standard,medium,large,569.55999999999995,528.42999999999995,2016-03-29
15243,15243,36,2909,2017-08-26,TRUE,Approved,Solex,Standard,low,medium,945.03999999999996,507.57999999999998,1995-12-19
15244,15244,98,1111,2017-10-12,FALSE,Approved,Trek Bicycles,Standard,high,medium,358.38999999999999,215.03,1991-05-06
15245,15245,83,2450,2017-02-22,TRUE,Approved,Solex,Touring,medium,large,2083.9400000000001,675.02999999999997,2013-09-16
15246,15246,3,2103,2017-09-14,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.4699999999998,388.92000000000002,2012-09-15
15247,15247,76,1964,2017-04-06,FALSE,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2016-03-29
15248,15248,75,1037,2017-03-18,FALSE,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95000000000005,2006-05-22
15249,15249,53,1415,2017-07-18,FALSE,Approved,Giant Bicycles,Standard,high,medium,1274.9300000000001,764.96000000000004,2009-03-08
15250,15250,72,1947,2017-08-02,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.51999999999998,141.40000000000001,2015-10-18
15251,15251,71,1158,2017-07-09,TRUE,Approved,Solex,Standard,high,large,1842.9200000000001,1105.75,2016-12-06
15252,15252,15,1102,2017-07-01,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74000000000001,748.89999999999998,2005-12-07
15253,15253,70,2379,2017-02-18,FALSE,Approved,Trek Bicycles,Standard,high,medium,495.72000000000003,297.43000000000001,1999-07-26
15254,15254,73,3280,2017-03-25,FALSE,Approved,Solex,Standard,medium,medium,1945.4300000000001,333.18000000000001,2002-08-31
15255,15255,0,891,2017-08-27,TRUE,Approved,Solex,Standard,medium,medium,100.34999999999999,75.260000000000005,2004-01-16
15256,15256,65,363,2017-04-29,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69000000000005,2015-05-21
15257,15257,80,1329,2017-12-26,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.4400000000001,596.54999999999995,2012-05-18
15258,15258,62,73,2017-05-29,FALSE,Approved,Solex,Standard,medium,medium,478.16000000000003,298.72000000000003,1993-06-23
15259,15259,8,89,2017-11-13,TRUE,Approved,Solex,Road,medium,small,1703.52,1516.1300000000001,2011-04-16
15260,15260,77,800,2017-06-10,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.6400000000001,108.76000000000001,2007-12-11
15261,15261,47,3421,2017-11-27,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,1531.4200000000001,2006-10-01
15262,15262,1,41,2017-01-24,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82000000000005,2012-09-15
15263,15263,5,1342,2017-02-03,FALSE,Approved,Giant Bicycles,Standard,high,medium,1129.1300000000001,677.48000000000002,2005-08-09
15264,15264,72,1548,2017-03-26,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.51999999999998,141.40000000000001,2015-10-18
15265,15265,90,3263,2017-08-01,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.00999999999999,290.41000000000003,2005-05-10
15266,15266,27,2591,2017-04-04,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.40000000000001,2010-06-07
15267,15267,28,2421,2017-05-27,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.1400000000001,1082.3599999999999,1991-08-05
15268,15268,0,1830,2017-07-10,FALSE,Approved,Solex,Standard,medium,medium,100.34999999999999,75.260000000000005,2004-01-16
15269,15269,78,1336,2017-08-26,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48000000000002,2004-07-25
15270,15270,3,195,2017-12-30,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.4699999999998,388.92000000000002,2012-09-15
15271,15271,15,261,2017-02-01,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74000000000001,748.89999999999998,2005-12-07
15272,15272,63,1642,2017-05-24,TRUE,Approved,Solex,Standard,medium,medium,1483.2,99.590000000000003,1998-12-17
15273,15273,47,2663,2017-01-07,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,1531.4200000000001,2006-10-01
15274,15274,61,1993,2017-12-24,,Approved,OHM Cycles,Standard,low,medium,71.159999999999997,56.93,2012-05-18
15275,15275,13,2294,2017-10-02,FALSE,Approved,Solex,Standard,medium,medium,1163.8900000000001,589.26999999999998,2016-07-09
15276,15276,87,2901,2017-07-23,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9000000000001,44.710000000000001,2000-05-22
15277,15277,34,989,2017-05-12,FALSE,Approved,Norco Bicycles,Road,high,large,774.52999999999997,464.72000000000003,2003-03-18
15278,15278,94,1804,2017-12-04,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.65999999999997,2013-06-09
15279,15279,95,188,2017-12-15,TRUE,Approved,Giant Bicycles,Standard,medium,large,569.55999999999995,528.42999999999995,2016-03-29
15280,15280,35,2960,2017-03-10,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.40000000000001,2008-03-19
15281,15281,38,417,2017-02-07,FALSE,Approved,Solex,Standard,medium,medium,1577.53,826.50999999999999,2011-03-16
15282,15282,32,2313,2017-09-11,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.70000000000005,211.37,2003-03-18
15283,15283,23,2716,2017-07-21,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1999-06-23
15284,15284,82,1287,2017-02-19,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.6400000000001,689.17999999999995,2005-05-10
15285,15285,86,1776,2017-07-16,FALSE,Approved,OHM Cycles,Standard,medium,medium,235.63,125.06999999999999,2013-06-09
15286,15286,8,911,2017-08-06,TRUE,Approved,Solex,Road,medium,small,1703.52,1516.1300000000001,2011-04-16
15287,15287,68,596,2017-09-25,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9000000000001,44.710000000000001,1995-10-24
15288,15288,18,1297,2017-10-01,TRUE,Approved,Solex,Standard,medium,medium,575.26999999999998,431.44999999999999,2013-03-12
15289,15289,62,2456,2017-03-06,TRUE,Approved,Solex,Standard,medium,medium,478.16000000000003,298.72000000000003,1993-06-23
15290,15290,95,2178,2017-04-10,TRUE,Approved,Giant Bicycles,Standard,medium,large,569.55999999999995,528.42999999999995,2016-03-29
15291,15291,28,25,2017-01-04,TRUE,Approved,Norco Bicycles,Standard,medium,small,1216.1400000000001,1082.3599999999999,1991-08-05
15292,15292,40,344,2017-01-05,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.1900000000001,598.75999999999999,2003-07-21
15293,15293,31,1644,2017-01-24,FALSE,Approved,WeareA2B,Standard,medium,medium,752.63999999999999,205.36000000000001,2002-03-22
15294,15294,100,3350,2017-02-05,FALSE,Approved,Norco Bicycles,Road,medium,medium,1036.5899999999999,206.34999999999999,1991-05-06
15295,15295,25,655,2017-05-14,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.64999999999998,1993-05-26
15296,15296,66,2647,2017-08-11,FALSE,Approved,Giant Bicycles,Road,low,small,590.25999999999999,525.33000000000004,2010-11-05
15297,15297,36,1805,2017-02-17,TRUE,Approved,Solex,Standard,low,medium,945.03999999999996,507.57999999999998,1995-12-19
15298,15298,100,999,2017-06-23,TRUE,Approved,Norco Bicycles,Road,medium,medium,1036.5899999999999,206.34999999999999,1991-05-06
15299,15299,19,2919,2017-04-23,TRUE,Approved,OHM Cycles,Road,high,large,12.01,7.21,2009-03-08
15300,15300,25,3068,2017-07-10,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.64999999999998,1993-05-26
15301,15301,5,2483,2017-10-22,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.1300000000001,677.48000000000002,2005-08-09
15302,15302,44,374,2017-07-21,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.6400000000001,108.76000000000001,2011-05-09
15303,15303,0,2109,2017-02-17,TRUE,Approved,Solex,Standard,medium,medium,100.34999999999999,75.260000000000005,2004-01-16
15304,15304,63,3160,2017-09-04,,Approved,Solex,Standard,medium,medium,1483.2,99.590000000000003,1998-12-17
